_row_idx,task,prefill_time,decode_time,total_time,prompt_tokens,completion_tokens,total_tokens
237,SUMMARIZATION,0.008997863158583641,0.6468202825635672,0.6558181457221508,2088,429,2517
238,SUMMARIZATION,0.013728935271501541,0.7688049767166376,0.7825339119881392,3369,500,3869
239,SUMMARIZATION,0.012674622237682343,0.43665562756359577,0.4493302498012781,2814,287,3101
240,SUMMARIZATION,0.01304084062576294,0.7642336450517178,0.7772744856774807,2949,500,3449
241,SUMMARIZATION,0.012818200513720512,0.7644749209284782,0.7772931214421988,2950,500,3450
242,SUMMARIZATION,0.009319683536887169,0.6611664555966854,0.6704861391335726,1983,439,2422
243,SUMMARIZATION,0.012674100697040558,0.5723247732967138,0.5849988739937544,3082,374,3456
244,SUMMARIZATION,0.012034188956022263,0.6645393390208483,0.6765735279768705,2792,436,3228
245,SUMMARIZATION,0.011030219495296478,0.7101681493222713,0.7211983688175678,2597,467,3064
246,SUMMARIZATION,0.013645652681589127,0.766876669600606,0.7805223222821951,3172,500,3672
247,SUMMARIZATION,0.012548796832561493,0.5808977149426937,0.5934465117752552,2903,379,3282
248,SUMMARIZATION,0.008713304996490479,0.23517652973532677,0.24388983473181725,1752,158,1910
249,SUMMARIZATION,0.011079492047429085,0.4543318711221218,0.4654113631695509,2586,300,2886
250,SUMMARIZATION,0.00877201184630394,0.32376665621995926,0.3325386680662632,1743,217,1960
251,SUMMARIZATION,0.009175162762403488,0.33342643827199936,0.34260160103440285,2033,222,2255
252,SUMMARIZATION,0.012584134936332703,0.2957511190325022,0.3083352539688349,3107,194,3301
253,SUMMARIZATION,0.011904753744602203,0.6237566415220499,0.6356613952666521,2693,410,3103
254,SUMMARIZATION,0.009389249607920647,0.4768264386802912,0.4862156882882118,2003,317,2320
255,SUMMARIZATION,0.01372290775179863,0.7067184802144766,0.7204413879662752,3233,461,3694
256,SUMMARIZATION,0.012606188654899597,0.7685723751783371,0.7811785638332367,3106,500,3606
257,SUMMARIZATION,0.01225215569138527,0.46065189875662327,0.47290405444800854,2757,303,3060
258,SUMMARIZATION,0.011161157861351967,0.7582901399582624,0.7694512978196144,2426,500,2926
259,SUMMARIZATION,0.011249098926782608,0.6917378157377243,0.7029869146645069,2410,457,2867
260,SUMMARIZATION,0.009359775111079216,0.18372886255383492,0.19308863766491413,2009,123,2132
261,SUMMARIZATION,0.013646896928548813,0.7698996979743242,0.783546594902873,3181,500,3681
262,SUMMARIZATION,0.012218102812767029,0.7646252494305372,0.7768433522433043,2761,500,3261
263,SUMMARIZATION,0.011041248217225075,0.3967790696769953,0.40782031789422035,2615,262,2877
264,SUMMARIZATION,0.011015022173523903,0.6739598661661148,0.6849748883396387,2384,445,2829
266,SUMMARIZATION,0.01350686326622963,0.5799781363457441,0.5934849996119738,3152,379,3531
267,SUMMARIZATION,0.008501486852765083,0.09287320077419281,0.1013746876269579,1811,63,1874
