_row_idx,task,prefill_time,decode_time,total_time,prompt_tokens,completion_tokens,total_tokens
188,SUMMARIZATION,0.019083669409155846,0.7805953770875931,0.7996790464967489,2323,445,2768
189,SUMMARIZATION,0.019050002098083496,0.8090283535420895,0.828078355640173,2880,457,3337
190,SUMMARIZATION,0.018871542066335678,0.8518954962491989,0.8707670383155346,2064,487,2551
191,SUMMARIZATION,0.01960282027721405,0.7520297188311815,0.7716325391083956,3289,423,3712
192,SUMMARIZATION,0.01908082328736782,0.6769167445600033,0.6959975678473711,2892,383,3275
193,SUMMARIZATION,0.01906178519129753,0.7661766521632671,0.7852384373545647,2761,433,3194
194,SUMMARIZATION,0.019077612087130547,0.884735707193613,0.9038133192807436,2900,500,3400
195,SUMMARIZATION,0.01898854412138462,0.8755924459546804,0.8945809900760651,1949,500,2449
196,SUMMARIZATION,0.01964629255235195,0.6220759879797697,0.6417222805321217,3274,349,3623
197,SUMMARIZATION,0.01906459964811802,0.8196678701788187,0.8387324698269367,2649,465,3114
198,SUMMARIZATION,0.019079817458987236,0.8859831523150206,0.9050629697740078,3007,500,3507
199,SUMMARIZATION,0.019153732806444168,0.8779734428972006,0.8971271757036448,2322,500,2822
200,SUMMARIZATION,0.019030792638659477,0.7135828081518412,0.7326136007905006,2352,407,2759
201,SUMMARIZATION,0.01895790360867977,0.6842066720128059,0.7031645756214857,2756,388,3144
202,SUMMARIZATION,0.019014602527022362,0.6169132217764854,0.6359278243035078,2985,349,3334
203,SUMMARIZATION,0.01901150308549404,0.8721799720078707,0.8911914750933647,2007,499,2506
204,SUMMARIZATION,0.019418658688664436,0.7213617153465748,0.7407803740352392,3224,406,3630
205,SUMMARIZATION,0.0204770490527153,0.4036995191127062,0.4241765681654215,3477,226,3703
206,SUMMARIZATION,0.0194986741989851,0.8907946310937405,0.9102933052927256,3327,500,3827
207,SUMMARIZATION,0.019062168896198273,0.7229087669402361,0.7419709358364344,2761,410,3171
208,SUMMARIZATION,0.019113631919026375,0.824015311896801,0.8431289438158274,2830,465,3295
209,SUMMARIZATION,0.01913669891655445,0.6076823733747005,0.626819072291255,2747,345,3092
210,SUMMARIZATION,0.020324937999248505,0.8917020615190268,0.9120269995182753,3419,500,3919
